BodyweightKg,BestSquatKg,BestDeadliftKg,RelativeSquatStrength,RelativeDeadliftStrength,Equipment_Raw,Equipment_Single-ply,Equipment_Wraps,Sex_M,AgeCategoryEncoded
51.61,152.5,152.5,2.954853710521217,2.954853710521217,0.0,0.0,1.0,1.0,1.0
105.0,200.0,220.0,1.9047619047619047,2.0952380952380953,1.0,0.0,0.0,0.0,3.0
99.4,345.0,330.0,3.470824949698189,3.3199195171026155,1.0,0.0,0.0,0.0,2.0
72.0,80.0,92.5,1.1111111111111112,1.2847222222222223,1.0,0.0,0.0,1.0,4.0
112.75,225.0,230.0,1.9955654101995566,2.0399113082039912,0.0,1.0,0.0,1.0,2.0
80.8,200.0,265.0,2.4752475247524752,3.2797029702970297,1.0,0.0,0.0,1.0,2.0
59.42,127.01,199.58,2.137495792662403,3.3588017502524403,0.0,0.0,1.0,1.0,2.0
70.75,190.0,215.0,2.685512367491166,3.03886925795053,0.0,1.0,0.0,1.0,2.0
51.0,95.0,122.5,1.8627450980392157,2.4019607843137254,1.0,0.0,0.0,1.0,1.0
62.45,155.0,182.5,2.4819855884707764,2.922337870296237,1.0,0.0,0.0,1.0,2.0
81.6,172.5,240.0,2.1139705882352944,2.9411764705882355,1.0,0.0,0.0,1.0,4.0
66.7,102.5,125.0,1.5367316341829085,1.874062968515742,1.0,0.0,0.0,1.0,1.0
93.0,155.0,205.0,1.6666666666666667,2.204301075268817,1.0,0.0,0.0,1.0,2.0
76.0,150.0,205.0,1.9736842105263157,2.6973684210526314,1.0,0.0,0.0,0.0,1.0
99.7,245.0,250.0,2.457372116349047,2.507522567703109,0.0,0.0,0.0,0.0,3.0
94.2,107.5,122.5,1.141188959660297,1.3004246284501062,0.0,0.0,1.0,0.0,2.0
82.2,190.0,185.0,2.3114355231143553,2.2506082725060828,1.0,0.0,0.0,1.0,1.0
135.3,245.0,317.5,1.8107908351810789,2.3466371027346633,1.0,0.0,0.0,0.0,2.0
81.2,127.5,142.5,1.5701970443349753,1.7549261083743841,1.0,0.0,0.0,0.0,2.0
69.9,167.5,190.0,2.396280400572246,2.718168812589413,0.0,0.0,1.0,0.0,1.0
59.6,105.0,130.0,1.761744966442953,2.1812080536912752,0.0,0.0,1.0,1.0,3.0
51.19,132.5,120.0,2.5883961711271732,2.344207853096308,1.0,0.0,0.0,1.0,0.0
97.6,192.5,225.0,1.9723360655737705,2.305327868852459,1.0,0.0,0.0,1.0,2.0
70.9,125.0,137.5,1.7630465444287728,1.93935119887165,0.0,1.0,0.0,1.0,0.0
108.0,122.5,140.0,1.1342592592592593,1.2962962962962963,0.0,1.0,0.0,1.0,1.0
107.59,260.82,276.69,2.4242029928432007,2.5717074077516497,1.0,0.0,0.0,1.0,2.0
99.8,242.5,262.5,2.429859719438878,2.6302605210420844,1.0,0.0,0.0,1.0,2.0
89.9,199.58,217.72,2.2200222469410456,2.4218020022246938,0.0,0.0,1.0,0.0,2.0
96.57,195.0,237.5,2.0192606399502955,2.4593559076317697,1.0,0.0,0.0,0.0,0.0
68.4,82.5,110.0,1.2061403508771928,1.608187134502924,1.0,0.0,0.0,1.0,2.0
71.8,205.0,212.5,2.8551532033426184,2.9596100278551534,1.0,0.0,0.0,1.0,2.0
62.6,135.0,152.5,2.1565495207667733,2.4361022364217253,1.0,0.0,0.0,1.0,2.0
109.6,295.0,257.5,2.6916058394160585,2.3494525547445257,1.0,0.0,0.0,1.0,3.0
142.88,167.5,182.5,1.1723124300111982,1.2772956326987683,0.0,0.0,1.0,1.0,2.0
88.3,160.0,205.0,1.812004530011325,2.32163080407701,1.0,0.0,0.0,0.0,3.0
75.34,107.5,130.0,1.4268648792142287,1.7255110167241836,1.0,0.0,0.0,0.0,2.0
78.6,202.5,250.0,2.5763358778625958,3.180661577608143,1.0,0.0,0.0,1.0,2.0
115.1,345.0,345.0,2.997393570807993,2.997393570807993,1.0,0.0,0.0,1.0,2.0
82.21,226.8,258.55,2.758788468556137,3.1449945262133565,0.0,0.0,1.0,1.0,2.0
89.3,247.5,297.5,2.7715565509518476,3.3314669652855544,1.0,0.0,0.0,1.0,2.0
60.0,90.72,120.2,1.512,2.0033333333333334,0.0,1.0,0.0,1.0,2.0
73.55,246.0,271.0,3.344663494221618,3.6845683208701563,1.0,0.0,0.0,1.0,3.0
68.25,115.0,150.0,1.684981684981685,2.197802197802198,0.0,0.0,1.0,0.0,2.0
81.9,140.0,165.0,1.7094017094017093,2.0146520146520146,1.0,0.0,0.0,0.0,1.0
107.9,215.0,217.5,1.9925857275254863,2.015755329008341,1.0,0.0,0.0,0.0,1.0
73.2,133.0,142.5,1.8169398907103824,1.9467213114754098,1.0,0.0,0.0,0.0,3.0
83.6,155.0,182.5,1.854066985645933,2.183014354066986,1.0,0.0,0.0,0.0,2.0
135.81,215.0,275.0,1.5830940284220603,2.0248877107724024,1.0,0.0,0.0,0.0,2.0
106.8,245.0,272.5,2.2940074906367043,2.551498127340824,1.0,0.0,0.0,0.0,4.0
82.7,345.0,302.5,4.171704957678355,3.657799274486094,1.0,0.0,0.0,0.0,2.0
46.83,115.0,125.0,2.4556907964979713,2.6692291266282298,1.0,0.0,0.0,1.0,1.0
120.5,275.0,260.0,2.2821576763485476,2.1576763485477177,0.0,0.0,1.0,1.0,2.0
71.55,195.0,237.5,2.7253668763102725,3.3193570929419987,0.0,0.0,1.0,1.0,2.0
55.0,132.5,185.0,2.409090909090909,3.3636363636363638,1.0,0.0,0.0,0.0,2.0
141.2,370.0,365.0,2.6203966005665724,2.5849858356940514,0.0,0.0,1.0,1.0,3.0
62.7,72.5,100.0,1.1562998405103668,1.594896331738437,0.0,0.0,0.0,1.0,5.0
82.8,207.5,225.0,2.5060386473429954,2.717391304347826,1.0,0.0,0.0,0.0,1.0
64.5,175.0,227.5,2.7131782945736433,3.5271317829457365,1.0,0.0,0.0,0.0,1.0
56.59,115.0,145.0,2.0321611592154087,2.562290157271603,1.0,0.0,0.0,0.0,2.0
103.0,197.5,272.5,1.9174757281553398,2.645631067961165,0.0,0.0,1.0,1.0,2.0
82.4,215.0,265.0,2.6092233009708736,3.216019417475728,0.0,1.0,0.0,0.0,1.0
102.2,110.0,147.5,1.076320939334638,1.4432485322896282,0.0,0.0,1.0,1.0,2.0
79.4,192.5,207.5,2.424433249370277,2.613350125944584,1.0,0.0,0.0,0.0,2.0
110.9,200.0,200.0,1.8034265103697023,1.8034265103697023,1.0,0.0,0.0,0.0,2.0
109.7,285.0,312.5,2.5979945305378305,2.8486782133090247,1.0,0.0,0.0,0.0,1.0
59.8,110.0,130.0,1.839464882943144,2.1739130434782608,0.0,0.0,1.0,1.0,2.0
64.7,137.5,177.5,2.125193199381762,2.7434312210200926,1.0,0.0,0.0,1.0,1.0
42.89,130.0,135.0,3.031009559337841,3.147586850081604,1.0,0.0,0.0,1.0,0.0
132.4,265.0,290.0,2.001510574018127,2.190332326283988,0.0,0.0,1.0,0.0,2.0
117.9,222.5,250.0,1.8871925360474977,2.1204410517387617,1.0,0.0,0.0,1.0,2.0
97.1,262.5,285.0,2.703398558187436,2.9351184346035017,0.0,0.0,1.0,1.0,1.0
88.9,306.17,265.35,3.4439820022497187,2.984814398200225,1.0,0.0,0.0,1.0,1.0
71.9,170.0,215.0,2.364394993045897,2.9902642559109873,0.0,1.0,0.0,1.0,0.0
66.86,79.38,127.01,1.1872569548309901,1.8996410409811548,0.0,0.0,1.0,1.0,2.0
89.99,142.88,181.44,1.5877319702189132,2.0162240248916548,1.0,0.0,0.0,0.0,2.0
92.5,190.0,215.0,2.054054054054054,2.324324324324324,1.0,0.0,0.0,1.0,1.0
99.98,260.0,270.0,2.600520104020804,2.7005401080216043,0.0,1.0,0.0,1.0,3.0
50.3,110.0,130.0,2.1868787276341948,2.584493041749503,1.0,0.0,0.0,0.0,0.0
107.7,160.0,245.0,1.4856081708449396,2.274837511606314,0.0,0.0,1.0,0.0,3.0
99.6,232.5,285.0,2.3343373493975905,2.86144578313253,0.0,0.0,1.0,0.0,1.0
100.0,244.94,247.21,2.4494,2.4721,1.0,0.0,0.0,0.0,1.0
102.75,245.0,265.0,2.3844282238442824,2.579075425790754,0.0,0.0,1.0,1.0,2.0
74.9,155.0,210.0,2.069425901201602,2.803738317757009,1.0,0.0,0.0,1.0,2.0
87.7,152.5,187.5,1.7388825541619155,2.137970353477765,0.0,0.0,1.0,0.0,1.0
99.7,205.0,252.5,2.0561685055165495,2.5325977933801402,1.0,0.0,0.0,1.0,2.0
55.9,135.0,160.0,2.415026833631485,2.862254025044723,0.0,0.0,1.0,1.0,2.0
115.7,272.5,347.5,2.355229040622299,3.003457216940363,1.0,0.0,0.0,1.0,2.0
97.2,240.0,240.0,2.4691358024691357,2.4691358024691357,1.0,0.0,0.0,0.0,1.0
75.0,192.5,255.0,2.566666666666667,3.4,1.0,0.0,0.0,0.0,2.0
88.3,252.5,250.0,2.8595696489241225,2.8312570781426953,0.0,0.0,1.0,1.0,2.0
51.78,110.0,120.0,2.1243723445345695,2.317497103128621,0.0,0.0,1.0,1.0,6.0
77.9,152.5,172.5,1.9576379974326057,2.214377406931964,1.0,0.0,0.0,1.0,1.0
82.28,351.53,306.17,4.272362664073894,3.7210743801652892,1.0,0.0,0.0,1.0,2.0
75.0,172.5,195.0,2.3,2.6,1.0,0.0,0.0,1.0,2.0
71.8,100.0,107.5,1.392757660167131,1.4972144846796658,0.0,0.0,1.0,0.0,3.0
70.5,75.0,110.0,1.0638297872340425,1.5602836879432624,1.0,0.0,0.0,0.0,1.0
64.5,265.0,280.0,4.108527131782946,4.341085271317829,1.0,0.0,0.0,0.0,2.0
89.81,240.4,278.96,2.676762053223472,3.1061129050217122,0.0,1.0,0.0,0.0,2.0
103.9,215.0,255.0,2.069297401347449,2.454282964388835,1.0,0.0,0.0,1.0,2.0
128.7,280.0,310.0,2.175602175602176,2.4087024087024087,1.0,0.0,0.0,1.0,3.0
140.85,230.0,260.0,1.632942847000355,1.845935392261271,1.0,0.0,0.0,1.0,3.0
64.0,100.0,130.0,1.5625,2.03125,1.0,0.0,0.0,0.0,2.0
73.07,207.5,265.0,2.839742712467497,3.626659367729575,1.0,0.0,0.0,1.0,1.0
87.3,150.0,182.5,1.718213058419244,2.0904925544100803,1.0,0.0,0.0,1.0,1.0
88.3,192.5,200.0,2.1800679501698754,2.2650056625141564,1.0,0.0,0.0,1.0,3.0
80.9,192.5,215.0,2.379480840543881,2.657601977750309,0.0,0.0,1.0,0.0,2.0
62.1,90.0,100.0,1.4492753623188406,1.6103059581320451,1.0,0.0,0.0,1.0,0.0
114.8,340.0,320.0,2.961672473867596,2.7874564459930316,1.0,0.0,0.0,1.0,2.0
159.3,82.5,112.5,0.5178907721280602,0.7062146892655367,1.0,0.0,0.0,1.0,2.0
122.0,230.0,230.0,1.8852459016393444,1.8852459016393444,1.0,0.0,0.0,1.0,0.0
107.1,292.5,295.0,2.73109243697479,2.754435107376284,1.0,0.0,0.0,1.0,4.0
81.0,160.0,165.0,1.9753086419753085,2.037037037037037,0.0,0.0,1.0,1.0,2.0
66.59,115.0,132.5,1.7269860339390297,1.9897882564949692,0.0,0.0,0.0,1.0,2.0
106.68,147.5,205.0,1.3826396700412447,1.9216347956505435,1.0,0.0,0.0,1.0,2.0
102.4,275.0,295.0,2.685546875,2.880859375,0.0,1.0,0.0,1.0,2.0
70.8,137.5,155.0,1.942090395480226,2.189265536723164,1.0,0.0,0.0,1.0,1.0
76.0,167.5,197.5,2.2039473684210527,2.598684210526316,1.0,0.0,0.0,1.0,1.0
127.0,255.0,240.0,2.0078740157480315,1.889763779527559,1.0,0.0,0.0,1.0,0.0
98.7,267.5,287.5,2.7102330293819654,2.912867274569402,1.0,0.0,0.0,1.0,2.0
124.9,220.0,245.0,1.7614091273018413,1.9615692554043234,1.0,0.0,0.0,1.0,3.0
72.2,200.0,202.5,2.7700831024930745,2.804709141274238,0.0,1.0,0.0,0.0,3.0
112.04,205.0,230.0,1.829703677258122,2.052838272045698,1.0,0.0,0.0,1.0,2.0
59.5,50.0,90.0,0.8403361344537815,1.5126050420168067,1.0,0.0,0.0,1.0,2.0
51.2,75.0,117.5,1.46484375,2.294921875,0.0,0.0,0.0,1.0,2.0
83.0,207.5,205.0,2.5,2.4698795180722892,1.0,0.0,0.0,1.0,2.0
67.5,172.5,200.0,2.5555555555555554,2.962962962962963,1.0,0.0,0.0,0.0,4.0
82.84,252.5,325.0,3.0480444229840655,3.9232254949299854,0.0,0.0,1.0,1.0,1.0
104.5,147.5,230.0,1.4114832535885167,2.200956937799043,0.0,0.0,1.0,1.0,1.0
98.97,217.5,202.5,2.197635647165808,2.0460745680509245,1.0,0.0,0.0,0.0,5.0
99.1,182.5,210.0,1.8415741675075683,2.1190716448032294,1.0,0.0,0.0,1.0,3.0
65.6,142.5,145.0,2.1722560975609757,2.2103658536585367,1.0,0.0,0.0,1.0,1.0
67.4,117.5,150.0,1.7433234421364985,2.2255192878338277,1.0,0.0,0.0,0.0,2.0
133.81,350.0,315.0,2.615649054629699,2.354084149166729,1.0,0.0,0.0,0.0,4.0
71.2,152.5,175.0,2.1418539325842696,2.4578651685393256,1.0,0.0,0.0,1.0,1.0
64.8,102.5,130.0,1.5817901234567902,2.006172839506173,1.0,0.0,0.0,1.0,1.0
101.9,262.5,290.0,2.5760549558390577,2.845927379784102,1.0,0.0,0.0,0.0,2.0
66.0,140.0,185.0,2.121212121212121,2.803030303030303,0.0,0.0,1.0,0.0,1.0
89.72,202.5,265.0,2.2570218457423095,2.9536335265269726,1.0,0.0,0.0,1.0,2.0
73.8,192.5,212.5,2.6084010840108403,2.8794037940379407,1.0,0.0,0.0,1.0,4.0
99.8,202.5,197.5,2.029058116232465,1.9789579158316635,0.0,0.0,1.0,1.0,1.0
76.7,130.0,160.0,1.694915254237288,2.0860495436766624,1.0,0.0,0.0,1.0,3.0
91.24,142.5,162.5,1.561814993423937,1.7810170977641386,0.0,0.0,1.0,0.0,6.0
51.6,111.0,122.5,2.1511627906976742,2.3740310077519378,0.0,0.0,1.0,1.0,1.0
137.0,277.5,277.5,2.0255474452554743,2.0255474452554743,0.0,0.0,1.0,1.0,3.0
133.7,272.5,272.5,2.038145100972326,2.038145100972326,1.0,0.0,0.0,1.0,3.0
69.2,127.5,130.0,1.842485549132948,1.8786127167630058,0.0,1.0,0.0,1.0,1.0
74.9,230.0,250.0,3.0707610146862483,3.337783711615487,0.0,1.0,0.0,1.0,2.0
125.4,265.0,305.0,2.113237639553429,2.4322169059011163,0.0,0.0,1.0,0.0,2.0
85.5,160.0,200.0,1.871345029239766,2.3391812865497075,1.0,0.0,0.0,0.0,3.0
70.2,147.5,170.0,2.101139601139601,2.4216524216524213,1.0,0.0,0.0,0.0,2.0
69.5,87.5,115.0,1.2589928057553956,1.6546762589928057,0.0,0.0,1.0,1.0,2.0
81.56,217.5,237.5,2.666748406081412,2.9119666503187838,1.0,0.0,0.0,1.0,2.0
143.7,275.0,242.5,1.9137091162143356,1.687543493389005,1.0,0.0,0.0,1.0,2.0
69.2,125.0,142.5,1.80635838150289,2.0592485549132946,1.0,0.0,0.0,0.0,1.0
146.1,230.0,200.0,1.5742642026009583,1.3689253935660508,0.0,0.0,1.0,1.0,1.0
123.2,320.0,295.0,2.5974025974025974,2.394480519480519,1.0,0.0,0.0,1.0,2.0
82.54,230.0,250.0,2.786527744124061,3.028834504482675,1.0,0.0,0.0,1.0,4.0
130.6,215.0,217.5,1.64624808575804,1.6653905053598776,1.0,0.0,0.0,1.0,2.0
90.0,207.5,260.0,2.3055555555555554,2.888888888888889,0.0,0.0,1.0,1.0,2.0
82.4,67.5,97.5,0.8191747572815533,1.183252427184466,1.0,0.0,0.0,1.0,1.0
61.6,90.0,125.0,1.461038961038961,2.029220779220779,1.0,0.0,0.0,1.0,2.0
57.65,85.0,125.0,1.4744145706851692,2.168256721595837,0.0,0.0,1.0,1.0,1.0
96.3,192.5,227.5,1.9989615784008308,2.3624091381100727,1.0,0.0,0.0,1.0,2.0
87.3,182.5,187.5,2.0904925544100803,2.147766323024055,0.0,1.0,0.0,0.0,1.0
88.4,235.0,262.5,2.658371040723982,2.9694570135746603,1.0,0.0,0.0,0.0,2.0
70.8,107.5,150.0,1.518361581920904,2.1186440677966103,0.0,0.0,1.0,1.0,0.0
47.6,80.0,92.5,1.680672268907563,1.9432773109243697,1.0,0.0,0.0,1.0,1.0
95.7,227.5,232.5,2.3772204806687562,2.4294670846394983,0.0,0.0,1.0,0.0,1.0
96.3,160.0,197.5,1.6614745586708204,2.050882658359294,0.0,1.0,0.0,1.0,0.0
74.2,155.0,185.0,2.0889487870619945,2.4932614555256065,1.0,0.0,0.0,0.0,2.0
98.4,287.5,287.5,2.9217479674796745,2.9217479674796745,1.0,0.0,0.0,1.0,1.0
105.23,145.0,182.5,1.3779340492255059,1.7342963033355507,1.0,0.0,0.0,1.0,3.0
55.8,125.0,140.0,2.240143369175627,2.5089605734767026,1.0,0.0,0.0,0.0,1.0
78.5,170.0,227.5,2.1656050955414012,2.8980891719745223,0.0,0.0,1.0,1.0,1.0
81.6,162.5,187.5,1.991421568627451,2.297794117647059,1.0,0.0,0.0,1.0,1.0
65.3,55.0,87.5,0.8422664624808576,1.3399693721286372,1.0,0.0,0.0,0.0,4.0
65.59,82.5,125.0,1.25781369111145,1.9057783198658331,1.0,0.0,0.0,0.0,4.0
73.9,160.0,182.5,2.165087956698241,2.469553450608931,1.0,0.0,0.0,0.0,3.0
67.13,145.0,166.0,2.1599880828243707,2.4728139430954865,1.0,0.0,0.0,1.0,3.0
74.39,220.0,235.01,2.957386745530313,3.1591611775776314,1.0,0.0,0.0,1.0,2.0
94.35,175.0,215.0,1.8547959724430314,2.278749337572867,1.0,0.0,0.0,0.0,2.0
70.72,147.5,180.0,2.0856900452488687,2.5452488687782804,1.0,0.0,0.0,1.0,2.0
121.9,250.0,260.0,2.0508613617719442,2.1328958162428218,1.0,0.0,0.0,0.0,3.0
67.4,137.5,155.0,2.0400593471810087,2.2997032640949553,0.0,0.0,1.0,0.0,1.0
92.3,212.5,210.0,2.302275189599133,2.2751895991332614,1.0,0.0,0.0,1.0,1.0
73.6,102.5,177.5,1.392663043478261,2.411684782608696,0.0,0.0,1.0,1.0,0.0
92.65,200.0,205.0,2.1586616297895302,2.2126281705342685,1.0,0.0,0.0,1.0,2.0
139.03,272.5,285.0,1.9600086312306697,2.0499172840394158,0.0,0.0,1.0,1.0,3.0
95.6,250.0,250.0,2.6150627615062763,2.6150627615062763,1.0,0.0,0.0,1.0,2.0
67.1,112.5,145.0,1.6766020864381521,2.1609538002980626,1.0,0.0,0.0,1.0,5.0
85.5,130.0,155.0,1.5204678362573099,1.8128654970760234,1.0,0.0,0.0,0.0,6.0
46.88,95.0,105.0,2.0264505119453924,2.2397610921501707,1.0,0.0,0.0,0.0,0.0
80.3,227.5,247.5,2.833125778331258,3.082191780821918,1.0,0.0,0.0,0.0,2.0
50.2,105.0,152.5,2.091633466135458,3.037848605577689,1.0,0.0,0.0,1.0,2.0
66.63,131.5,113.4,1.9735854720096053,1.7019360648356598,1.0,0.0,0.0,1.0,0.0
95.3,97.5,105.0,1.0230849947534104,1.1017838405036726,1.0,0.0,0.0,0.0,1.0
65.4,132.5,185.0,2.0259938837920486,2.8287461773700304,1.0,0.0,0.0,1.0,2.0
100.6,110.0,125.0,1.0934393638170974,1.242544731610338,1.0,0.0,0.0,0.0,2.0
54.5,120.0,157.5,2.2018348623853212,2.889908256880734,1.0,0.0,0.0,1.0,3.0
80.0,160.0,222.5,2.0,2.78125,1.0,0.0,0.0,1.0,2.0
58.9,60.0,85.0,1.0186757215619695,1.4431239388794568,0.0,0.0,1.0,0.0,5.0
87.25,200.0,210.0,2.292263610315186,2.4068767908309456,0.0,0.0,1.0,1.0,2.0
73.25,157.5,190.0,2.150170648464164,2.5938566552901023,1.0,0.0,0.0,1.0,2.0
85.7,185.0,205.0,2.1586931155192532,2.3920653442240374,1.0,0.0,0.0,1.0,1.0
66.5,220.5,217.5,3.3157894736842106,3.2706766917293235,1.0,0.0,0.0,0.0,3.0
73.35,145.0,175.0,1.9768234492160874,2.3858214042263124,1.0,0.0,0.0,1.0,5.0
59.8,177.5,202.5,2.968227424749164,3.3862876254180603,1.0,0.0,0.0,0.0,4.0
82.9,107.5,117.5,1.2967430639324486,1.4173703256936065,1.0,0.0,0.0,0.0,2.0
56.89,132.5,160.0,2.3290560731235717,2.8124450694322376,1.0,0.0,0.0,1.0,2.0
86.2,202.5,255.0,2.3491879350348026,2.9582366589327145,1.0,0.0,0.0,1.0,1.0
81.2,132.5,172.5,1.6317733990147782,2.124384236453202,1.0,0.0,0.0,1.0,5.0
128.91,324.32,288.03,2.5158637809324333,2.23434954619502,1.0,0.0,0.0,1.0,4.0
66.6,212.5,227.5,3.190690690690691,3.415915915915916,1.0,0.0,0.0,1.0,2.0
64.86,147.5,157.5,2.2741288930003085,2.4283071230342275,1.0,0.0,0.0,1.0,2.0
60.91,80.0,100.0,1.313413232638319,1.6417665407978985,0.0,0.0,1.0,0.0,5.0
66.0,217.5,235.0,3.2954545454545454,3.5606060606060606,0.0,1.0,0.0,0.0,2.0
62.28,85.0,120.0,1.3648041104688504,1.9267822736030829,0.0,1.0,0.0,0.0,1.0
73.98,190.0,240.0,2.5682616923492834,3.2441200324412,1.0,0.0,0.0,0.0,2.0
58.65,120.0,137.5,2.0460358056265986,2.3444160272804773,1.0,0.0,0.0,0.0,0.0
73.5,125.0,140.0,1.7006802721088434,1.9047619047619047,1.0,0.0,0.0,0.0,2.0
116.0,182.5,217.5,1.5732758620689655,1.875,1.0,0.0,0.0,0.0,4.0
110.9,160.0,180.0,1.4427412082957618,1.6230838593327321,1.0,0.0,0.0,0.0,0.0
96.0,172.5,205.0,1.796875,2.1354166666666665,0.0,1.0,0.0,1.0,4.0
65.9,117.5,180.0,1.7830045523520484,2.7314112291350527,1.0,0.0,0.0,1.0,2.0
63.41,111.13,140.61,1.7525626872733007,2.2174735846081064,1.0,0.0,0.0,1.0,4.0
74.8,100.0,137.5,1.3368983957219251,1.8382352941176472,1.0,0.0,0.0,1.0,2.0
94.45,185.0,222.5,1.9587083112758072,2.35574377977766,1.0,0.0,0.0,0.0,0.0
99.7,167.5,195.0,1.6800401203610833,1.9558676028084252,1.0,0.0,0.0,0.0,2.0
76.0,117.5,150.0,1.5460526315789473,1.9736842105263157,1.0,0.0,0.0,1.0,5.0
78.05,137.5,162.5,1.7616912235746318,2.081998718770019,1.0,0.0,0.0,1.0,1.0
141.0,320.0,340.0,2.269503546099291,2.4113475177304964,1.0,0.0,0.0,0.0,2.0
96.44,102.5,142.5,1.0628369970966405,1.4776026545002074,0.0,0.0,0.0,1.0,3.0
65.9,52.5,80.0,0.7966616084977237,1.2139605462822458,1.0,0.0,0.0,1.0,0.0
159.18,410.0,322.5,2.575700464882523,2.0260082924990575,1.0,0.0,0.0,1.0,2.0
60.4,122.5,137.5,2.0281456953642385,2.2764900662251657,0.0,0.0,1.0,1.0,0.0
59.87,75.0,127.5,1.2527142141306165,2.129614164022048,1.0,0.0,0.0,1.0,3.0
82.3,115.0,122.5,1.3973268529769138,1.488456865127582,0.0,1.0,0.0,0.0,1.0
88.9,181.44,244.94,2.0409448818897635,2.755230596175478,1.0,0.0,0.0,1.0,3.0
81.42,140.0,142.5,1.7194792434291328,1.7501842299189387,1.0,0.0,0.0,0.0,3.0
106.14,182.5,205.0,1.7194271716600715,1.9314113435085736,0.0,0.0,1.0,0.0,4.0
73.02,180.0,197.5,2.465078060805259,2.7047384278279925,1.0,0.0,0.0,1.0,3.0
60.0,87.5,115.0,1.4583333333333333,1.9166666666666667,0.0,1.0,0.0,1.0,0.0
100.0,220.0,212.5,2.2,2.125,0.0,0.0,1.0,0.0,3.0
82.6,197.5,215.0,2.391041162227603,2.602905569007264,1.0,0.0,0.0,1.0,0.0
87.3,197.5,220.0,2.2623138602520045,2.520045819014891,1.0,0.0,0.0,1.0,2.0
105.4,272.5,317.5,2.5853889943074004,3.012333965844402,1.0,0.0,0.0,0.0,2.0
93.2,242.5,252.5,2.601931330472103,2.7092274678111585,0.0,1.0,0.0,1.0,2.0
78.7,127.5,160.0,1.6200762388818297,2.0330368487928845,1.0,0.0,0.0,1.0,2.0
111.75,142.5,187.5,1.2751677852348993,1.6778523489932886,0.0,0.0,1.0,1.0,4.0
104.6,267.5,285.0,2.55736137667304,2.7246653919694075,1.0,0.0,0.0,0.0,2.0
62.8,67.5,105.0,1.0748407643312103,1.6719745222929938,0.0,0.0,1.0,1.0,2.0
67.31,90.0,125.0,1.3370970138166691,1.8570791858564848,1.0,0.0,0.0,1.0,4.0
66.95,147.42,183.7,2.2019417475728154,2.743838685586258,1.0,0.0,0.0,1.0,1.0
71.3,102.5,140.0,1.4375876577840112,1.9635343618513326,0.0,0.0,1.0,1.0,2.0
65.0,110.0,140.0,1.6923076923076923,2.1538461538461537,1.0,0.0,0.0,0.0,2.0
104.92,402.5,325.0,3.83625619519634,3.0975981700343116,0.0,1.0,0.0,1.0,2.0
130.27,278.96,297.1,2.1413986336071233,2.2806478851615877,1.0,0.0,0.0,0.0,2.0
83.7,165.0,210.0,1.971326164874552,2.508960573476702,0.0,1.0,0.0,1.0,2.0
66.6,257.5,230.0,3.8663663663663668,3.4534534534534536,1.0,0.0,0.0,1.0,1.0
149.12,325.0,332.5,2.1794527896995706,2.229747854077253,1.0,0.0,0.0,0.0,2.0
99.0,215.0,295.0,2.1717171717171717,2.9797979797979797,1.0,0.0,0.0,0.0,2.0
80.0,205.0,220.0,2.5625,2.75,1.0,0.0,0.0,1.0,2.0
88.0,245.0,265.0,2.784090909090909,3.0113636363636362,1.0,0.0,0.0,1.0,2.0
81.1,182.5,215.0,2.250308261405672,2.651048088779285,1.0,0.0,0.0,0.0,1.0
92.7,295.0,295.0,3.1823085221143472,3.1823085221143472,0.0,0.0,1.0,1.0,2.0
93.86,212.5,250.0,2.264010227999148,2.6635414447048795,1.0,0.0,0.0,0.0,2.0
89.77,120.0,142.5,1.3367494708700012,1.5873899966581264,0.0,0.0,1.0,0.0,0.0
74.1,150.0,192.5,2.0242914979757085,2.5978407557354926,1.0,0.0,0.0,1.0,2.0
116.5,167.5,205.0,1.4377682403433476,1.759656652360515,1.0,0.0,0.0,1.0,2.0
107.95,250.0,280.0,2.3158869847151458,2.5937934228809634,1.0,0.0,0.0,1.0,2.0
130.0,260.82,290.3,2.006307692307692,2.233076923076923,1.0,0.0,0.0,0.0,2.0
87.14,197.5,240.0,2.2664677530410833,2.7541886619233416,1.0,0.0,0.0,1.0,1.0
57.0,100.0,125.0,1.7543859649122806,2.192982456140351,1.0,0.0,0.0,0.0,5.0
109.0,110.0,150.0,1.0091743119266054,1.3761467889908257,1.0,0.0,0.0,1.0,2.0
90.3,150.0,220.5,1.6611295681063123,2.441860465116279,1.0,0.0,0.0,1.0,4.0
66.44,105.0,140.0,1.580373269114991,2.107164358819988,1.0,0.0,0.0,1.0,0.0
90.9,192.5,225.0,2.1177117711771176,2.4752475247524752,1.0,0.0,0.0,0.0,1.0
82.1,157.5,205.0,1.918392204628502,2.4969549330085266,0.0,0.0,1.0,0.0,3.0
108.6,122.5,152.5,1.1279926335174955,1.4042357274401474,0.0,0.0,1.0,0.0,2.0
109.59,215.0,267.5,1.9618578337439547,2.4409161419837577,1.0,0.0,0.0,0.0,2.0
113.99,374.21,124.74,3.2828318273532764,1.0943065181156242,0.0,0.0,1.0,1.0,5.0
89.5,145.0,155.0,1.6201117318435754,1.7318435754189945,1.0,0.0,0.0,1.0,2.0
95.21,182.5,230.0,1.9168154605608656,2.415712635227392,0.0,0.0,1.0,1.0,2.0
